game,price,link,release_date,game_type,image
Necrosmith,฿63.00,https://store.steampowered.com/app/1949190/Necrosmith/?snr=1_7_7_240_150_1,"13 Jul, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1949190/capsule_sm_120.jpg?t=1665402126
Starship Troopers: Terran Command,฿379.00,https://store.steampowered.com/app/1202130/Starship_Troopers_Terran_Command/?snr=1_7_7_240_150_1,"16 Jun, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1202130/capsule_sm_120.jpg?t=1662380987
Taur,฿319.00,https://store.steampowered.com/app/1227780/Taur/?snr=1_7_7_240_150_1,"19 Feb, 2020",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1227780/capsule_sm_120.jpg?t=1652867548
Isle of Arrows,฿219.00,https://store.steampowered.com/app/1946970/Isle_of_Arrows/?snr=1_7_7_240_150_1,"8 Sep, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1946970/capsule_sm_120.jpg?t=1663362258
Bad North: Jotunn Edition,฿83.65,https://store.steampowered.com/app/688420/Bad_North_Jotunn_Edition/?snr=1_7_7_240_150_1,"16 Nov, 2018",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/688420/capsule_sm_120.jpg?t=1658921860
Kingdom: New Lands,฿63.00,https://store.steampowered.com/app/496300/Kingdom_New_Lands/?snr=1_7_7_240_150_1,"9 Aug, 2016",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/496300/capsule_sm_120.jpg?t=1658922571
Horror Tycoon,฿215.10,https://store.steampowered.com/app/1506680/Horror_Tycoon/?snr=1_7_7_240_150_1,"20 Oct, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1506680/capsule_sm_120.jpg?t=1666901275
Bloons TD 5,฿94.50,https://store.steampowered.com/app/306020/Bloons_TD_5/?snr=1_7_7_240_150_1,"19 Nov, 2014",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/306020/capsule_sm_120.jpg?t=1571743262
ORX,฿260.10,https://store.steampowered.com/app/1071140/ORX/?snr=1_7_7_240_150_1,"30 Aug, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1071140/capsule_sm_120.jpg?t=1665527313
Rogue Tower,฿239.00,https://store.steampowered.com/app/1843760/Rogue_Tower/?snr=1_7_7_240_150_1,"28 Jan, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1843760/capsule_sm_120.jpg?t=1643386141
Resist the succubus—The end of the female Knight,฿214.97,https://store.steampowered.com/app/1868000/Resist_the_succubusThe_end_of_the_female_Knight/?snr=1_7_7_240_150_1,"22 Jul, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1868000/capsule_sm_120.jpg?t=1666881391
Northend Tower Defense,฿159.00,https://store.steampowered.com/app/1669170/Northend_Tower_Defense/?snr=1_7_7_240_150_1,"8 Mar, 2022",Tower Defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1669170/capsule_sm_120.jpg?t=1665943323
