game,price,link,release_date,game_type,image
Tower of Fantasy,Free To Play,https://store.steampowered.com/app/2064650/Tower_of_Fantasy/?snr=1_7_7_240_150_1,"19 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/2064650/capsule_sm_120.jpg?t=1666949195
DEATH STRANDING DIRECTOR'S CUT,฿773.40,https://store.steampowered.com/app/1850570/DEATH_STRANDING_DIRECTORS_CUT/?snr=1_7_7_240_150_1,"30 Mar, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1850570/capsule_sm_120.jpg?t=1649438096
FINAL FANTASY VII REMAKE INTERGRADE,"฿2,450.00",https://store.steampowered.com/app/1462040/FINAL_FANTASY_VII_REMAKE_INTERGRADE/?snr=1_7_7_240_150_1,"17 Jun, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1462040/capsule_sm_120.jpg?t=1663767129
Torchlight: Infinite,Free To Play,https://store.steampowered.com/app/1974050/Torchlight_Infinite/?snr=1_7_7_240_150_1,"11 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1974050/capsule_sm_120.jpg?t=1666688441
A Plague Tale: Requiem,"฿1,190.00",https://store.steampowered.com/app/1182900/A_Plague_Tale_Requiem/?snr=1_7_7_240_150_1,"17 Oct, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1182900/capsule_sm_120.jpg?t=1666102992
Resident Evil 4,"฿1,929.00",https://store.steampowered.com/app/2050650/Resident_Evil_4/?snr=1_7_7_240_150_1,2023/3/24,Action,https://cdn.cloudflare.steamstatic.com/steam/apps/2050650/capsule_sm_120.jpg?t=1666665420
Hogwarts Legacy,"฿1,590.00",https://store.steampowered.com/app/990080/Hogwarts_Legacy/?snr=1_7_7_240_150_1,"10 Feb, 2023",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/990080/capsule_sm_120.jpg?t=1666995827
Alice: Madness Returns,฿81.00,https://store.steampowered.com/app/19680/Alice_Madness_Returns/?snr=1_7_7_240_150_1,"17 Jun, 2011",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/19680/capsule_sm_120.jpg?t=1655743771
It Takes Two,"฿1,099.00",https://store.steampowered.com/app/1426210/It_Takes_Two/?snr=1_7_7_240_150_1,"25 Mar, 2021",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1426210/capsule_sm_120.jpg?t=1666121755
Kena: Bridge of Spirits,฿469.00,https://store.steampowered.com/app/1954200/Kena_Bridge_of_Spirits/?snr=1_7_7_240_150_1,"26 Sep, 2022",Action,https://cdn.cloudflare.steamstatic.com/steam/apps/1954200/capsule_sm_120.jpg?t=1664298117
