game,price,link,release_date,game_type,image
Overcooked! 2,฿490.00,https://store.steampowered.com/app/728880/Overcooked_2/?snr=1_7_7_240_150_1,"7 Aug, 2018",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/728880/header.jpg?t=1643298085
My Time at Sandrock,฿339.00,https://store.steampowered.com/app/1084600/My_Time_at_Sandrock/?snr=1_7_7_240_150_1,"25 May, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1084600/header.jpg?t=1667020354
Core Keeper,฿219.00,https://store.steampowered.com/app/1621690/Core_Keeper/?snr=1_7_7_240_150_1,"8 Mar, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1621690/header.jpg?t=1667399187
Freestyle 2: Street Basketball,Free to Play,https://store.steampowered.com/app/339610/Freestyle_2_Street_Basketball/?snr=1_7_7_240_150_1,"1 Apr, 2015",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/339610/header.jpg?t=1665633242
Potion Permit,฿319.00,https://store.steampowered.com/app/1337760/Potion_Permit/?snr=1_7_7_240_150_1,"22 Sep, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1337760/header.jpg?t=1664967386
DEAD OR ALIVE Xtreme Venus Vacation,Free To Play,https://store.steampowered.com/app/958260/DEAD_OR_ALIVE_Xtreme_Venus_Vacation/?snr=1_7_7_240_150_1,"25 Mar, 2019",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/958260/header.jpg?t=1665480611
Yu-Gi-Oh! Duel Links,Free to Play,https://store.steampowered.com/app/601510/YuGiOh_Duel_Links/?snr=1_7_7_240_150_1,"16 Nov, 2017",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/601510/header.jpg?t=1664354490
People Playground,฿189.00,https://store.steampowered.com/app/1118200/People_Playground/?snr=1_7_7_240_150_1,"23 Jul, 2019",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1118200/header.jpg?t=1666983222
Farm Together,฿289.00,https://store.steampowered.com/app/673950/Farm_Together/?snr=1_7_7_240_150_1,"11 Oct, 2018",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/673950/header.jpg?t=1661358514
Construction Simulator,฿699.00,https://store.steampowered.com/app/1273400/Construction_Simulator/?snr=1_7_7_240_150_1,"20 Sep, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1273400/header.jpg?t=1664549708
House Flipper,฿319.00,https://store.steampowered.com/app/613100/House_Flipper/?snr=1_7_7_240_150_1,"17 May, 2018",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/613100/header.jpg?t=1666359436
The Sims™ 3,฿539.00,https://store.steampowered.com/app/47890/The_Sims_3/?snr=1_7_7_240_150_1,"27 Jan, 2011",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/47890/header.jpg?t=1615894474
Fishing Planet,Free to Play,https://store.steampowered.com/app/380600/Fishing_Planet/?snr=1_7_7_240_150_1,"28 Aug, 2017",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/380600/header.jpg?t=1667200942
Escape Simulator,฿239.00,https://store.steampowered.com/app/1435790/Escape_Simulator/?snr=1_7_7_240_150_1,"19 Oct, 2021",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1435790/header.jpg?t=1667477248
Tabletop Simulator,฿369.00,https://store.steampowered.com/app/286160/Tabletop_Simulator/?snr=1_7_7_240_150_1,"5 Jun, 2015",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/286160/header.jpg?t=1620412025
Two Point Hospital,฿788.00,https://store.steampowered.com/app/535930/Two_Point_Hospital/?snr=1_7_7_240_150_1,"29 Aug, 2018",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/535930/header.jpg?t=1667218338
Need for Speed™ Unbound,"฿1,899.00",https://store.steampowered.com/app/1846380/Need_for_Speed_Unbound/?snr=1_7_7_240_150_1,"2 Dec, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1846380/header.jpg?t=1667318486
Gas Station Simulator,฿289.00,https://store.steampowered.com/app/1149620/Gas_Station_Simulator/?snr=1_7_7_240_150_1,"15 Sep, 2021",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1149620/header.jpg?t=1667467150
LEGO® Bricktales,฿379.00,https://store.steampowered.com/app/1898290/LEGO_Bricktales/?snr=1_7_7_240_150_1,"12 Oct, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1898290/header.jpg?t=1666886859
CarX Drift Racing Online,฿239.00,https://store.steampowered.com/app/635260/CarX_Drift_Racing_Online/?snr=1_7_7_240_150_1,"17 Nov, 2017",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/635260/header.jpg?t=1656514798
Idle Skilling,Free To Play,https://store.steampowered.com/app/1048370/Idle_Skilling/?snr=1_7_7_240_150_1,"15 Sep, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1048370/header.jpg?t=1666472667
Two Point Campus,"฿1,290.00",https://store.steampowered.com/app/1649080/Two_Point_Campus/?snr=1_7_7_240_150_1,"9 Aug, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1649080/header.jpg?t=1665999377
VRChat,Free To Play,https://store.steampowered.com/app/438100/VRChat/?snr=1_7_7_240_150_1,"1 Feb, 2017",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/438100/header.jpg?t=1662741577
PC Building Simulator,฿289.00,https://store.steampowered.com/app/621060/PC_Building_Simulator/?snr=1_7_7_240_150_1,"29 Jan, 2019",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/621060/header.jpg?t=1653555111
IdleOn - The Idle MMO,Free To Play,https://store.steampowered.com/app/1476970/IdleOn__The_Idle_MMO/?snr=1_7_7_240_150_1,"2 Apr, 2021",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1476970/header.jpg?t=1660610995
Professional Fishing,Free To Play,https://store.steampowered.com/app/798420/Professional_Fishing/?snr=1_7_7_240_150_1,"30 Nov, 2018",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/798420/header.jpg?t=1664464447
The Tenants,฿319.00,https://store.steampowered.com/app/1009560/The_Tenants/?snr=1_7_7_240_150_1,"20 Oct, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1009560/header.jpg?t=1667550276
Train Simulator Classic,฿319.00,https://store.steampowered.com/app/24010/Train_Simulator_Classic/?snr=1_7_7_240_150_1,"21 Apr, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/24010/header.jpg?t=1667560182
Call of the Wild: The Angler™,฿379.00,https://store.steampowered.com/app/1408610/Call_of_the_Wild_The_Angler/?snr=1_7_7_240_150_1,"31 Aug, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1408610/header.jpg?t=1661950796
VillageRhapsody,฿111.00,https://store.steampowered.com/app/2109460/VillageRhapsody/?snr=1_7_7_240_150_1,"5 Oct, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/2109460/header.jpg?t=1667579956
Universe Sandbox,฿379.00,https://store.steampowered.com/app/230290/Universe_Sandbox/?snr=1_7_7_240_150_1,"24 Aug, 2015",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/230290/header.jpg?t=1667450213
Book of Yog Idle RPG,Free To Play,https://store.steampowered.com/app/1097430/Book_of_Yog_Idle_RPG/?snr=1_7_7_240_150_1,"29 Jul, 2022",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1097430/header.jpg?t=1667217731
Governor of Poker 3,Free to Play,https://store.steampowered.com/app/436150/Governor_of_Poker_3/?snr=1_7_7_240_150_1,"19 Feb, 2016",Simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/436150/header.jpg?t=1664541883
