game,price,link,release_date,game_type,image
FINAL FANTASY VII REMAKE INTERGRADE,2450.00,https://store.steampowered.com/app/1462040/FINAL_FANTASY_VII_REMAKE_INTERGRADE/?snr=1_7_7_240_150_1,"17 Jun, 2022",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/1462040/header.jpg?t=1663767129
Days Gone,1290.00,https://store.steampowered.com/app/1259420/Days_Gone/?snr=1_7_7_240_150_1,"17 May, 2021",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/1259420/header.jpg?t=1635476187
Monster Hunter: World,739.00,https://store.steampowered.com/app/582010/Monster_Hunter_World/?snr=1_7_7_240_150_1,"9 Aug, 2018",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/582010/header.jpg?t=1661838392
The Elder Scrolls V: Skyrim Special Edition,899.00,https://store.steampowered.com/app/489830/The_Elder_Scrolls_V_Skyrim_Special_Edition/?snr=1_7_7_240_150_1,"27 Oct, 2016",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/489830/header.jpg?t=1650909796
theHunter: Call of the Wild™,289.00,https://store.steampowered.com/app/518790/theHunter_Call_of_the_Wild/?snr=1_7_7_240_150_1,"16 Feb, 2017",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/518790/header.jpg?t=1656406952
Northgard,379.00,https://store.steampowered.com/app/466560/Northgard/?snr=1_7_7_240_150_1,"7 Mar, 2018",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/466560/header.jpg?t=1667216264
Fallout 4,660.00,https://store.steampowered.com/app/377160/Fallout_4/?snr=1_7_7_240_150_1,"9 Nov, 2015",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/377160/header.jpg?t=1650909928
Left 4 Dead 2,220.00,https://store.steampowered.com/app/550/Left_4_Dead_2/?snr=1_7_7_240_150_1,"16 Nov, 2009",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/550/header.jpg?t=1666824129
Devil May Cry 5,919.00,https://store.steampowered.com/app/601150/Devil_May_Cry_5/?snr=1_7_7_240_150_1,"7 Mar, 2019",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/601150/header.jpg?t=1643243335
Resident Evil 2,799.00,https://store.steampowered.com/app/883710/Resident_Evil_2/?snr=1_7_7_240_150_1,"24 Jan, 2019",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/883710/header.jpg?t=1667258048
A Plague Tale: Requiem,1190.00,https://store.steampowered.com/app/1182900/A_Plague_Tale_Requiem/?snr=1_7_7_240_150_1,"17 Oct, 2022",Adventure,https://cdn.cloudflare.steamstatic.com/steam/apps/1182900/header.jpg?t=1667828097
