game,price,link,release_date,game_type,image
Total War: ATTILA,869.00,https://store.steampowered.com/app/325610/Total_War_ATTILA/?snr=1_7_7_240_150_1,"17 Feb, 2015",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/325610/header.jpg?t=1660663142
Wartales,886.00,https://store.steampowered.com/app/1527950/Wartales/?snr=1_7_7_240_150_1,"1 Dec, 2021",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/1527950/header.jpg?t=1665583695
Atelier Ryza 2: Lost Legends & the Secret Fairy Ultimate Edition,1781.50,https://store.steampowered.com/sub/516202/?snr=1_7_7_240_150_1,"25 Jan, 2021",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/subs/516202/header.jpg?t=1612919133
I Was a Teenage Exocolonist,319.00,https://store.steampowered.com/app/1148760/I_Was_a_Teenage_Exocolonist/?snr=1_7_7_240_150_1,"25 Aug, 2022",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/1148760/header.jpg?t=1664408411
Sid Meier's Civilization® V,559.00,https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/?snr=1_7_7_240_150_1,"23 Sep, 2010",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/8930/header.jpg?t=1579731804
Total War: EMPIRE – Definitive Edition,489.00,https://store.steampowered.com/app/10500/Total_War_EMPIRE__Definitive_Edition/?snr=1_7_7_240_150_1,"4 Mar, 2009",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/10500/header.jpg?t=1603130998
Pillars of Eternity II: Deadfire,738.00,https://store.steampowered.com/app/560130/Pillars_of_Eternity_II_Deadfire/?snr=1_7_7_240_150_1,"8 May, 2018",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/560130/header.jpg?t=1651025588
Langrisser I & II,579.00,https://store.steampowered.com/app/1060220/Langrisser_I__II/?snr=1_7_7_240_150_1,"10 Mar, 2020",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/1060220/header.jpg?t=1599769004
Coromon,202.30,https://store.steampowered.com/app/1218210/Coromon/?snr=1_7_7_240_150_1,"31 Mar, 2022",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/1218210/header.jpg?t=1666897053
BATTLETECH,469.00,https://store.steampowered.com/app/637090/BATTLETECH/?snr=1_7_7_240_150_1,"24 Apr, 2018",Turn Based,https://cdn.cloudflare.steamstatic.com/steam/apps/637090/header.jpg?t=1615972925
